Feedback_ID,Feedback_Text
Z05506,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z07784,Getting a response from customer support takes forever. My issue regarding delayed market data remains unsolved.
Z09622,Kite has serious occasional chart freezes.
Z02739,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z03201,The TradingView charts is fantastic.
Z09701,"The UI is clean, but the app is useless if I can't log in."
Z00664,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z02741,Kite is so top-notch. The the gtt order feature has significantly improved my trading discipline.
Z01820,Kite is so minimalist. The the minimalist design works perfectly every time.
Z08853,"The UI is clean, but the app is useless if I can't log in."
Z07935,I am tired of facing the app logging me out automatically. It's becoming very unreliable.
Z06774,Please fix the delayed market data!
Z00505,"Best trading platform in India, hands down."
Z07853,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z08212,Kite has serious problems with Console reports.
Z01588,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z05900,Why does Kite always have customer support delays during market open? This is unacceptable.
Z09331,"The recent update seems to have caused more problems, especially delayed market data."
Z00495,Kite is so excellent. The the gtt order feature works perfectly every time.
Z03850,Zerodha's the kite connect api is excellent. makes trading a breeze.
Z04207,Love the incredibly smooth UI of Kite!
Z06037,I am tired of facing customer support delays. It needs to be addressed immediately.
Z04172,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z07947,Very unhappy with the platform today. It's becoming very unreliable. because of customer support delays.
Z05472,"The recent update seems to have caused more problems, especially problems with Console reports."
Z02097,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z05165,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z02449,Love the top-notch UI of Kite!
Z04747,The Console dashboard is fantastic.
Z01059,The Kite Connect API is fantastic.
Z07535,I am tired of facing login issues during peak hours. It's becoming very unreliable.
Z07108,Very unhappy with the platform today. It's becoming very unreliable. because of the app logging me out automatically.
Z05724,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z01526,The search function is fantastic.
Z02268,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z02465,Kite's user interface is fantastic.
Z01692,Zerodha's the tradingview charts is blazing fast. works perfectly every time.
Z02645,Zerodha's the tradingview charts is top-notch. works perfectly every time.
Z02890,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z07670,Very unhappy with the platform today. This is frustrating for a frequent trader. because of delayed market data.
Z04772,Love the excellent UI of Kite!
Z08488,My ticket has been open for over a week with no resolution. My issue regarding occasional chart freezes remains unsolved.
Z03477,Love the excellent UI of Kite!
Z08166,Kite has serious login issues during peak hours.
Z01747,Zerodha's order execution speed is blazing fast. has significantly improved my trading discipline.
Z06796,Please fix the the lack of a specific indicator!
Z04461,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z00438,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z07142,I am tired of facing login issues during peak hours. It's becoming very unreliable.
Z07604,"The UI is clean, but the app is useless if I can't log in."
Z02942,The overall stability is fantastic.
Z05953,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z02802,"Best trading platform in India, hands down."
Z02123,The minimalist design is fantastic.
Z07083,"The UI is clean, but the app is useless if I can't log in."
Z06369,Why does Kite always have customer support delays during market open? This is unacceptable.
Z02343,"Best trading platform in India, hands down."
Z09095,"The recent update seems to have caused more problems, especially problems with Console reports."
Z07338,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z02781,Order execution speed is fantastic.
Z06727,I am tired of facing login issues during peak hours. I'm thinking of moving to a different broker due to this.
Z04187,Love the top-notch UI of Kite!
Z05972,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of customer support delays.
Z01553,Order execution speed is fantastic.
Z04526,Kite is so user-friendly. The the minimalist design is a key reason I use Zerodha.
Z00085,Zerodha's the console dashboard is efficient. is a key reason I use Zerodha.
Z05056,"The UI is clean, but the app is useless if I can't log in."
Z03503,Zerodha's the search function is excellent. is a key reason I use Zerodha.
Z01024,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z05297,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z07052,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding problems with Console reports remains unsolved.
Z00896,Zerodha's the console dashboard is minimalist. works perfectly every time.
Z05777,"The recent update seems to have caused more problems, especially occasional chart freezes."
Z09884,Please fix the the app logging me out automatically!
Z04695,"Best trading platform in India, hands down."
Z09894,Kite has serious delayed market data.
Z00586,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z05603,I am tired of facing fund withdrawal processing time. I missed out on a key trade.
Z08738,Please fix the customer support delays!
Z03255,Kite is so clean. The the console dashboard makes trading a breeze.
Z00207,"Best trading platform in India, hands down."
Z07410,I am tired of facing fund withdrawal processing time. It's becoming very unreliable.
Z03662,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
