Feedback_ID,Feedback_Text
F08345,The latest update is full of bugs. The order execution delays is making the app unusable.
F06040,The UI is not intuitive at all. It's hard to find basic functions and the constant notification bugs makes it even worse.
F01533,The overall performance is fantastic.
F00586,The IPO application process is very responsive. has really improved my experience.
F08619,The UI is not intuitive at all. It's hard to find basic functions and the constant a confusing UI makes it even worse.
F08243,The app has notification bugs.
F04048,"I'm really impressed with how incredibly smooth the gtt orders is. Keep up the great work, Angel One!"
F05804,Very disappointed with the performance. It's extremely frustrating. because of notification bugs.
F08548,The latest update is full of bugs. The high latency is making the app unusable.
F06502,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F00608,The portfolio tracking feature is user-friendly. makes trading so much easier.
F06380,"Terrible user interface, very hard to navigate."
F05464,"Terrible user interface, very hard to navigate."
F03896,"I'm really impressed with how seamless the order placement is. Keep up the great work, Angel One!"
F02433,Excellent platform for trading.
F03916,"Finally, a trading app with a clean and excellent interface. Highly recommended!"
F07482,Very disappointed with the performance. It needs an urgent fix. because of a confusing UI.
F06587,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F09019,"Terrible user interface, very hard to navigate."
F03636,GTT orders is incredibly smooth. is exactly what I was looking for.
F08379,Customer support is unresponsive and unhelpful. My problem with fund withdrawal issues is still unresolved after a week.
F01904,Love the new update! So much better.
F07797,"Terrible user interface, very hard to navigate."
F08189,Fix the a confusing UI immediately!
F03131,The watchlist feature is top-notch. works flawlessly.
F04279,Excellent platform for trading.
F01696,Excellent platform for trading.
F03075,"I'm really impressed with how excellent the the stock screener is. Keep up the great work, Angel One!"
F00506,"Using Angel One has been a great experience. Specifically, the the app's user interface has really improved my experience."
F04753,The website's layout is incredibly smooth. is exactly what I was looking for.
F08106,Very disappointed with the performance. It's extremely frustrating. because of order execution delays.
F08178,Fix the slow loading times immediately!
F09002,The latest update is full of bugs. The login problems is making the app unusable.
F02105,The stock screener is incredibly smooth. works flawlessly.
F06651,It's impossible to get a human on the line for support. My problem with login problems is still unresolved after a week.
F07857,The latest update is full of bugs. The frequent crashes is making the app unusable.
F00755,"I'm really impressed with how user-friendly the the overall performance is. Keep up the great work, Angel One!"
F07554,I've been waiting for days to get a reply on my ticket. My problem with fund withdrawal issues is still unresolved after a week.
F01556,Great app! Very user-friendly.
F05084,I've been waiting for days to get a reply on my ticket. My problem with frequent crashes is still unresolved after a week.
F07891,"Terrible user interface, very hard to navigate."
F08805,Very disappointed with the performance. It needs an urgent fix. because of incorrect data display.
F07363,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F01218,"Using Angel One has been a great experience. Specifically, the the overall performance has really improved my experience."
F00203,The overall performance is fantastic.
F02940,Love the new update! So much better.
F03517,"I'm really impressed with how reliable the order placement is. Keep up the great work, Angel One!"
F02732,"I'm really impressed with how top-notch the the watchlist feature is. Keep up the great work, Angel One!"
F05946,The latest update is full of bugs. The order execution delays is making the app unusable.
F02273,Excellent platform for trading.
F04546,"Finally, a trading app with a clean and seamless interface. Highly recommended!"
F07737,The UI is not intuitive at all. It's hard to find basic functions and the constant a confusing UI makes it even worse.
F05281,"Terrible user interface, very hard to navigate."
F03034,"I'm really impressed with how user-friendly the the overall performance is. Keep up the great work, Angel One!"
F02987,Order placement is excellent. is a game-changer for me.
F08531,The app has fund withdrawal issues.
F08990,I'm constantly facing frequent crashes. It needs an urgent fix.
F04125,The website's layout is excellent. is exactly what I was looking for.
F09281,Very disappointed with the performance. It needs an urgent fix. because of notification bugs.
F08640,"Terrible user interface, very hard to navigate."
F08167,The support team could not resolve my issue after multiple calls. My problem with order execution delays is still unresolved after a week.
F07606,Fix the order execution delays immediately!
